,path,target
393,PSsample/t9P6Cu30UFQ_21030.51-21041.95.wav,sadness
394,PSsample/t6xMRGvGuNM_6523.65-6543.65.wav,sadness
395,PSsample/XDOVoojci5A_10328.22-10348.11.wav,sadness
396,PSsample/LOMzK5-JN00_16705.92-16723.83.wav,sadness
397,PSsample/P_Mg7lLr7cA_4958.11-4960.92.wav,sadness
398,PSsample/xSErR_WVD4g_17357.71-17370.6.wav,sadness
399,PSsample/6u3iGUTrdoo_13041.17-13061.03.wav,sadness
400,PSsample/qmyWlgt8OUE_6310.71-6330.63.wav,sadness
401,PSsample/3yuEqtP43QI_3535.42-3549.33.wav,sadness
402,PSsample/y2Vs3GXDVyk_10981.04-10992.73.wav,sadness
403,PSsample/CYBkG0--J8c_3821.22-3840.51.wav,sadness
404,PSsample/put21svpfW8_5470.76-5480.5.wav,sadness
405,PSsample/sdD4_tpoBNY_3235.01-3247.61.wav,sadness
406,PSsample/1QYBXziV7rU_3858.17-3877.58.wav,sadness
407,PSsample/fBdFnui_Ahs_21845.97-21848.68.wav,sadness
408,PSsample/4KAefCQbnnM_18538.33-18558.32.wav,sadness
409,PSsample/3BpXkh8n9Rw_3269.96-3289.68.wav,sadness
410,PSsample/wGcZ33lyWUY_2758.47-2771.03.wav,sadness
411,PSsample/jVFY2WuhmwU_3456.42-3463.2.wav,sadness
412,PSsample/a6ZwGqUTXuU_3172.86-3192.86.wav,sadness
413,PSsample/OHMdj38FkBI_16320.85-16339.84.wav,sadness
414,PSsample/08nTrgdbSeM_8266.64-8286.02.wav,sadness
415,PSsample/OI1RRs1lbh0_14050.67-14061.78.wav,sadness
416,PSsample/m6iu1_XFrY8_4955.98-4975.65.wav,sadness
417,PSsample/V_e2sdFELaM_9752.27-9772.14.wav,sadness
418,PSsample/WERiM2OV6BU_18364.97-18379.46.wav,sadness
419,PSsample/U8TNjDSZquc_21787.19-21804.57.wav,sadness
420,PSsample/GRCfYSrlxxc_2528.77-2544.94.wav,sadness
421,PSsample/MjfmdeHxy0o_741.43-760.16.wav,sadness
422,PSsample/1vBE8P0VWO4_4800.49-4820.42.wav,sadness
423,PSsample/mGJ-n2xBISA_17924.78-17936.58.wav,sadness
424,PSsample/Yht1wCkxWF4_6819.43-6839.35.wav,sadness
425,PSsample/MzGBkhrNCLo_5477.84-5490.05.wav,sadness
426,PSsample/aKOYTMoeEFQ_2036.25-2056.07.wav,sadness
427,PSsample/vRMwK8TW_tw_18291.37-18294.15.wav,sadness
428,PSsample/vRMwK8TW_tw_7996.04-8007.5.wav,sadness
429,PSsample/dfz6VqXRbmE_2237.02-2241.72.wav,sadness
430,PSsample/Y2U1PJH4kNs_16898.69-16916.26.wav,sadness
431,PSsample/GW6f40F5DY8_2455.37-2467.93.wav,sadness
432,PSsample/sS-59mIBXVc_6845.63-6847.33.wav,sadness
433,PSsample/t6xMRGvGuNM_8931.69-8940.54.wav,sadness
434,PSsample/y9Sce1RIPM8_8284.47-8295.02.wav,sadness
435,PSsample/LZETjGQNaNk_16202.22-16207.91.wav,sadness
436,PSsample/f1D5h5TKX64_2710.56-2720.21.wav,sadness
437,PSsample/sZDjfPvSv5g_4411.04-4429.02.wav,sadness
438,PSsample/XDOVoojci5A_23517.94-23537.41.wav,sadness
439,PSsample/FB3mUATcjnY_3206.71-3220.18.wav,sadness
440,PSsample/3yuEqtP43QI_15207.24-15223.36.wav,sadness
441,PSsample/SjYUK0CT7L4_2824.64-2844.21.wav,sadness
442,PSsample/5imR4d0-Rcc_9674.14-9679.43.wav,sadness
443,PSsample/vau3ma2KfO8_10605.7-10623.15.wav,sadness
444,PSsample/WERiM2OV6BU_4749.02-4767.87.wav,sadness
445,PSsample/1s4JHlcC_rM_7240.85-7260.79.wav,sadness
446,PSsample/UPHLmUzadcg_14016.67-14028.79.wav,sadness
447,PSsample/50fnCp5skIc_6688.22-6703.93.wav,sadness
448,PSsample/pF8JV-wbmAA_4807.29-4825.95.wav,sadness
449,PSsample/cGPQJxhHtt4_5602.89-5621.68.wav,sadness
450,PSsample/08nTrgdbSeM_1787.59-1800.87.wav,sadness
451,PSsample/y5Rpk9AIbMY_9500.83-9520.42.wav,sadness
452,PSsample/I5J5BdbhUKc_18770.75-18790.52.wav,sadness
453,PSsample/3yuEqtP43QI_8130.35-8148.96.wav,sadness
454,PSsample/rFVDr4ghXlQ_14852.43-14872.35.wav,sadness
455,PSsample/OVAaJlP55kY_6942.0-6959.64.wav,sadness
456,PSsample/ccxh8m_cg3A_10374.01-10394.0.wav,sadness
457,PSsample/a6kB3x0gDRo_10202.5-10217.25.wav,sadness
458,PSsample/iSWQSOyd9qg_6997.3-7013.66.wav,sadness
459,PSsample/AXMbU-zJm08_2763.08-2782.44.wav,sadness
460,PSsample/FH72eproVZo_1880.09-1898.92.wav,sadness
461,PSsample/sS-59mIBXVc_7490.92-7510.39.wav,sadness
462,PSsample/5Feg2lxQ3-I_3279.16-3298.59.wav,sadness
463,PSsample/14gZyn_QyTw_13705.43-13725.29.wav,sadness
464,PSsample/Cfti-MnqY7U_14052.97-14067.39.wav,sadness
465,PSsample/eyv7y-kyI1E_15280.08-15291.14.wav,sadness
466,PSsample/I5J5BdbhUKc_16250.93-16270.79.wav,sadness
467,PSsample/y2Vs3GXDVyk_2459.12-2479.03.wav,sadness
468,PSsample/Fcq022TA9t8_3506.87-3526.71.wav,sadness
469,PSsample/Ko5OBGRMETo_14662.3-14682.2.wav,sadness
470,PSsample/5WDx2n2vP14_6723.56-6742.84.wav,sadness
471,PSsample/WtMFYtpl2U0_9268.61-9282.49.wav,sadness
472,PSsample/G_-Ky7hOB1c_3184.93-3204.88.wav,sadness
473,PSsample/0usFzRcRXwI_18223.74-18242.71.wav,sadness
474,PSsample/oZhZFRzVQkU_7075.85-7095.5.wav,sadness
475,PSsample/cXbTYCcZ8YM_2416.87-2436.7.wav,sadness
476,PSsample/CjM2LMQC4gg_16710.84-16729.92.wav,sadness
477,PSsample/V_e2sdFELaM_9051.29-9062.31.wav,sadness
478,PSsample/wTkP0z46x58_13650.38-13668.26.wav,sadness
479,PSsample/C-7-3Cxi7WU_2790.63-2805.06.wav,sadness
480,PSsample/_QJBBsT2u_E_2465.78-2472.38.wav,sadness
481,PSsample/0usFzRcRXwI_6452.71-6472.61.wav,sadness
482,PSsample/7MAgE5pGA-g_21179.69-21187.67.wav,sadness
483,PSsample/3BpXkh8n9Rw_6735.67-6751.89.wav,sadness
484,PSsample/eyv7y-kyI1E_3283.84-3292.63.wav,sadness
485,PSsample/5T4HXO1WsDU_8584.6-8594.56.wav,sadness
486,PSsample/g_7n37_9B_E_11732.77-11749.8.wav,sadness
487,PSsample/Pm2I_V_CTSQ_18457.93-18477.84.wav,sadness
488,PSsample/2Tk2AAynY2k_7479.76-7498.17.wav,sadness
489,PSsample/XguZsDKdRh4_14239.13-14253.53.wav,sadness
490,PSsample/Yfx-tT5TC-8_2199.07-2218.58.wav,sadness
491,PSsample/gQz37Zto7cE_14262.87-14282.43.wav,sadness
492,PSsample/Fcq022TA9t8_9511.57-9529.39.wav,sadness
493,PSsample/sS-59mIBXVc_9114.36-9128.11.wav,sadness
494,PSsample/oF5_Yejpjgc_3945.47-3953.24.wav,sadness
495,PSsample/U8TNjDSZquc_20067.52-20087.52.wav,sadness
496,PSsample/g_7n37_9B_E_9471.61-9484.3.wav,sadness
497,PSsample/2vEP630Av0s_14601.63-14614.38.wav,sadness
498,PSsample/jus1M1j8vPo_13822.76-13842.35.wav,sadness
499,PSsample/uqqQn2P9PpY_3639.24-3658.26.wav,sadness
500,PSsample/GW6f40F5DY8_8524.4-8542.33.wav,sadness
501,PSsample/hBRXgBaEV2k_997.24-1015.56.wav,sadness
502,PSsample/p59_k3C9hq4_5818.8-5837.91.wav,sadness
503,PSsample/uqqQn2P9PpY_11510.63-11516.62.wav,sadness
504,PSsample/HPNtNCyYTuo_3438.97-3446.39.wav,sadness
505,PSsample/EBH_kjsH-bw_9629.17-9630.66.wav,sadness
506,PSsample/JxzqEMWNUro_3329.32-3349.32.wav,sadness
507,PSsample/jVFY2WuhmwU_3963.4-3982.72.wav,sadness
508,PSsample/y2Vs3GXDVyk_17817.18-17818.89.wav,sadness
509,PSsample/SvOjrvZ4PlY_3107.47-3122.36.wav,sadness
510,PSsample/zIjE0oB5OIg_16333.25-16353.22.wav,sadness
511,PSsample/xqd-k6SXZU0_2108.23-2110.47.wav,sadness
512,PSsample/7uhWNVI06Dg_1521.66-1541.61.wav,sadness
513,PSsample/y2Vs3GXDVyk_6856.75-6876.58.wav,sadness
514,PSsample/DUsdmFyClVI_7655.17-7670.76.wav,sadness
515,PSsample/l_K8z4JMT9k_3284.15-3299.24.wav,sadness
516,PSsample/A7MViHGC5hw_4422.55-4425.48.wav,sadness
517,PSsample/MjfmdeHxy0o_10577.23-10596.63.wav,sadness
518,PSsample/MIv9Q5UKXdY_12562.0-12581.88.wav,sadness
519,PSsample/Ffp0qCvvwOQ_6723.44-6740.92.wav,sadness
520,PSsample/0usFzRcRXwI_2403.26-2422.72.wav,sadness
521,PSsample/3Mq8QFXNMlc_13412.98-13432.92.wav,sadness
522,PSsample/bwqOdcblauU_6738.68-6758.5.wav,sadness
523,PSsample/zszY0-vwr70_20101.33-20113.67.wav,sadness
524,PSsample/Bb47TxyW1do_6263.71-6283.5.wav,sadness
525,PSsample/pmllF5pvtDA_3988.02-4005.62.wav,sadness
526,PSsample/GW6f40F5DY8_1030.84-1050.71.wav,sadness
527,PSsample/cXQ1kCWVpas_9986.69-10004.44.wav,sadness
528,PSsample/TuxTSCqE0dg_4302.27-4313.52.wav,sadness
529,PSsample/C2P-jPLGFSk_9592.7-9606.18.wav,sadness
530,PSsample/-k1z8behXXg_11977.86-11997.59.wav,sadness
531,PSsample/xC6B2N9RvdQ_14997.15-15017.08.wav,sadness
532,PSsample/zszY0-vwr70_4400.28-4417.54.wav,sadness
533,PSsample/7MAfXKBv9Dw_5856.92-5864.71.wav,sadness
534,PSsample/Fcq022TA9t8_8853.84-8872.43.wav,sadness
535,PSsample/Bb47TxyW1do_891.72-910.1.wav,sadness
536,PSsample/YOYZ7PwizwI_8604.98-8624.9.wav,sadness
537,PSsample/akNP4VLqqak_6372.85-6387.31.wav,sadness
538,PSsample/Kt0nJgPw41E_15907.61-15927.26.wav,sadness
539,PSsample/ROfl1iWhWyw_13873.69-13887.5.wav,sadness
540,PSsample/OmcDtlzv2Xs_2128.4-2142.08.wav,sadness
541,PSsample/Fcq022TA9t8_6419.62-6423.23.wav,sadness
542,PSsample/cJuiEqOfbV8_6699.05-6718.99.wav,sadness
543,PSsample/oF5_Yejpjgc_5812.23-5815.21.wav,sadness
544,PSsample/Zew7iCnGSwo_10122.84-10140.74.wav,sadness
545,PSsample/njma4HsOql4_10005.16-10025.01.wav,sadness
546,PSsample/5imR4d0-Rcc_3276.89-3296.65.wav,sadness
547,PSsample/wOAqH3oeT98_8288.98-8308.8.wav,sadness
548,PSsample/cWQLoS3PnTo_2919.01-2931.32.wav,sadness
549,PSsample/3BpXkh8n9Rw_3289.68-3308.26.wav,sadness
550,PSsample/zzEYIorfRmM_12820.25-12839.97.wav,sadness
551,PSsample/_XViiCiau9E_13850.43-13869.61.wav,sadness
552,PSsample/oS1BYgFER90_8083.33-8103.19.wav,sadness
553,PSsample/MTezksB47JU_8620.2-8639.9.wav,sadness
554,PSsample/oS1BYgFER90_5571.59-5590.15.wav,sadness
555,PSsample/iaSzdQ2bAew_5405.77-5422.32.wav,sadness
556,PSsample/YNkQ-8VrmLA_10434.26-10453.98.wav,sadness
557,PSsample/cXbTYCcZ8YM_18685.71-18705.63.wav,sadness
558,PSsample/t9P6Cu30UFQ_3337.77-3357.33.wav,sadness
559,PSsample/5hKCeE0WXcQ_4925.36-4943.69.wav,sadness
560,PSsample/5Kq_FBO-iDk_2125.52-2140.25.wav,sadness
561,PSsample/kr7AcaY6GaU_4443.74-4460.03.wav,sadness
562,PSsample/p0xPaEZ2p3I_21838.37-21846.58.wav,sadness
563,PSsample/EWvgCI72HpM_8515.32-8517.53.wav,sadness
564,PSsample/OI1RRs1lbh0_17646.62-17655.93.wav,sadness
565,PSsample/XaIOfT95BMk_2981.81-3001.66.wav,sadness
566,PSsample/jus1M1j8vPo_2335.31-2355.05.wav,sadness
567,PSsample/2vEP630Av0s_440.47-460.46.wav,sadness
568,PSsample/m0_tp7wqYxI_19610.36-19629.99.wav,sadness
569,PSsample/pGfaIaT8VgY_3404.43-3414.31.wav,sadness
570,PSsample/mGJ-n2xBISA_4262.34-4279.68.wav,sadness
571,PSsample/bwqOdcblauU_13188.35-13208.18.wav,sadness
572,PSsample/YFGScZznWNY_14764.43-14784.31.wav,sadness
573,PSsample/1ap6gfk6EE0_3678.78-3682.96.wav,sadness
574,PSsample/mGJ-n2xBISA_10006.81-10026.48.wav,sadness
575,PSsample/zszY0-vwr70_6078.58-6083.09.wav,sadness
576,PSsample/6gTpUiJHZbw_3738.52-3758.38.wav,sadness
577,PSsample/JPO4ebnWWms_18552.42-18571.13.wav,sadness
578,PSsample/OmcDtlzv2Xs_3287.41-3302.02.wav,sadness
579,PSsample/LH1x_389pMQ_1234.55-1254.49.wav,sadness
580,PSsample/6brMYGcwDbY_3090.26-3107.29.wav,sadness
581,PSsample/OI1RRs1lbh0_17656.96-17674.96.wav,sadness
582,PSsample/4RMePUWtpD0_11774.17-11793.83.wav,sadness
583,PSsample/IUiQxKZeT6M_12012.31-12027.78.wav,sadness
584,PSsample/XUegMjW5_z0_10660.89-10680.7.wav,sadness
585,PSsample/xEa2KjNWHt0_10256.24-10271.47.wav,sadness
586,PSsample/OI1RRs1lbh0_16788.33-16789.95.wav,sadness
587,PSsample/lD_4BgHeorQ_6158.0-6165.89.wav,sadness
588,PSsample/4qO7uQibO00_2106.06-2125.47.wav,sadness
589,PSsample/cWQLoS3PnTo_6215.94-6235.9.wav,sadness
590,PSsample/Ko5OBGRMETo_9370.55-9389.87.wav,sadness
591,PSsample/J0hYKyyhDZA_6768.12-6787.2.wav,sadness
592,PSsample/VyeKrbwhKN0_4743.69-4763.37.wav,sadness
593,PSsample/rC8whgT9jrU_3496.85-3514.45.wav,sadness
594,PSsample/_VTTkJdto-U_2173.97-2190.79.wav,sadness
595,PSsample/xkLml1cYbQw_18534.75-18548.34.wav,sadness
596,PSsample/V57Qb2mNL1c_9852.08-9871.28.wav,sadness
597,PSsample/SwIQZRaIT0I_13640.51-13658.7.wav,sadness
598,PSsample/ARIAGjO3P9c_5935.9-5950.55.wav,sadness
599,PSsample/vRMwK8TW_tw_12163.35-12183.34.wav,sadness
600,PSsample/AeNlW_UjFR4_14296.1-14309.45.wav,sadness
601,PSsample/o8FdsdWtvhc_19718.81-19736.77.wav,sadness
602,PSsample/Ipptk7Qntq4_9070.46-9090.33.wav,sadness
603,PSsample/LOMzK5-JN00_15660.03-15673.56.wav,sadness
604,PSsample/pdu9uNVkWIA_7966.75-7981.73.wav,sadness
605,PSsample/3YwjvKTcTlI_16734.54-16750.77.wav,sadness
606,PSsample/BdKEjiXdnEc_11783.32-11790.05.wav,sadness
607,PSsample/dAeQtmiiIYE_13804.36-13811.71.wav,sadness
608,PSsample/tvTuGZ_fgLM_10684.14-10699.1.wav,sadness
609,PSsample/wTkP0z46x58_19445.04-19445.65.wav,sadness
610,PSsample/LOMzK5-JN00_17899.08-17918.93.wav,sadness
611,PSsample/l8zdyfQzMbc_13377.71-13389.24.wav,sadness
612,PSsample/I5J5BdbhUKc_21828.92-21848.68.wav,sadness
613,PSsample/Ipptk7Qntq4_6010.08-6028.74.wav,sadness
614,PSsample/WERiM2OV6BU_5657.04-5676.94.wav,sadness
615,PSsample/fZOW76tl9E8_6281.46-6290.5.wav,sadness
616,PSsample/fBdFnui_Ahs_8634.35-8654.26.wav,sadness
617,PSsample/cJuiEqOfbV8_10125.78-10145.44.wav,sadness
618,PSsample/13CIIGY5gg0_3626.71-3646.59.wav,sadness
619,PSsample/URS5XyOpLSI_1211.38-1227.52.wav,sadness
620,PSsample/KnLfswocmwE_17290.99-17310.3.wav,sadness
621,PSsample/ROfl1iWhWyw_11891.41-11901.55.wav,sadness
622,PSsample/6brMYGcwDbY_4658.78-4678.27.wav,sadness
623,PSsample/5yky-shnXCM_2314.18-2330.12.wav,sadness
624,PSsample/MLWXje95pCk_16482.59-16493.38.wav,sadness
625,PSsample/XUegMjW5_z0_10017.42-10036.56.wav,sadness
626,PSsample/WERiM2OV6BU_9666.15-9685.05.wav,sadness
627,PSsample/3YwjvKTcTlI_6764.34-6778.64.wav,sadness
628,PSsample/qWbLMM4HNvE_14845.32-14859.27.wav,sadness
629,PSsample/5imR4d0-Rcc_5312.87-5332.48.wav,sadness
630,PSsample/6brMYGcwDbY_1446.27-1458.71.wav,sadness
631,PSsample/AvstVNaI4Ks_7206.96-7226.18.wav,sadness
632,PSsample/SdX81VvCOZo_13149.87-13167.73.wav,sadness
633,PSsample/0b6RVqesEUE_1325.83-1345.54.wav,sadness
634,PSsample/tutWN0KpWAw_3767.43-3787.18.wav,sadness
635,PSsample/CubdbvUkuI4_1346.43-1365.42.wav,sadness
636,PSsample/9mYs2yrz6Vg_14481.69-14488.22.wav,sadness
637,PSsample/zIjE0oB5OIg_16229.46-16248.94.wav,sadness
638,PSsample/IUiQxKZeT6M_9956.17-9968.44.wav,sadness
639,PSsample/XdVZGBDBr8c_2771.62-2791.2.wav,sadness
640,PSsample/PlIzbAWUm_I_7873.77-7892.59.wav,sadness
641,PSsample/Qx46Ey24m78_6774.58-6794.3.wav,sadness
642,PSsample/xSErR_WVD4g_18417.38-18432.44.wav,sadness
643,PSsample/eEqtOY6RRH0_1885.63-1905.34.wav,sadness
644,PSsample/qNpeHxO0WzA_8894.11-8913.48.wav,sadness
645,PSsample/oF5_Yejpjgc_5073.09-5091.55.wav,sadness
646,PSsample/fZOW76tl9E8_15018.77-15038.33.wav,sadness
647,PSsample/TzVxVXtuwl4_14071.79-14089.92.wav,sadness
648,PSsample/qNpeHxO0WzA_8857.6-8873.09.wav,sadness
649,PSsample/rojNZzA-im4_12285.36-12297.07.wav,sadness
650,PSsample/U8TNjDSZquc_21738.74-21751.47.wav,sadness
651,PSsample/OHMdj38FkBI_17071.56-17091.39.wav,sadness
652,PSsample/lzxIQHfygfg_381.33-401.23.wav,sadness
653,PSsample/1ap6gfk6EE0_4067.67-4087.18.wav,sadness
654,PSsample/3cKs5miERVA_1951.19-1970.8.wav,sadness
655,PSsample/SFq6Nqx7cXc_9709.12-9728.86.wav,sadness
656,PSsample/tutWN0KpWAw_9314.8-9334.59.wav,sadness
657,PSsample/S2arE590S-c_4774.41-4782.56.wav,sadness
658,PSsample/ytNmldJ8awI_5764.57-5784.55.wav,sadness
659,PSsample/iSWQSOyd9qg_6368.56-6386.71.wav,sadness
660,PSsample/fO_0QkfOgis_7790.19-7809.25.wav,sadness
661,PSsample/ytNmldJ8awI_7032.05-7044.95.wav,sadness
662,PSsample/jgEFZDlBGYg_5221.4-5231.59.wav,sadness
663,PSsample/PpLB6LGWuZs_7737.52-7746.68.wav,sadness
664,PSsample/btzBgb-_Skc_8369.46-8388.81.wav,sadness
665,PSsample/m6iu1_XFrY8_4630.63-4650.59.wav,sadness
666,PSsample/oBv0UsBoXjA_13431.75-13451.68.wav,sadness
667,PSsample/oNbwZtGCYhE_22079.82-22099.73.wav,sadness
668,PSsample/hABuzXDgV50_11993.0-12006.97.wav,sadness
669,PSsample/y2d5LOhu3Zk_10867.19-10887.06.wav,sadness
670,PSsample/SjYUK0CT7L4_2507.49-2510.97.wav,sadness
671,PSsample/on9WnAhubWg_19002.03-19021.45.wav,sadness
672,PSsample/1grMQpeHt7Q_3782.86-3802.67.wav,sadness
673,PSsample/ccxh8m_cg3A_5254.12-5268.74.wav,sadness
674,PSsample/XUegMjW5_z0_12405.67-12425.32.wav,sadness
675,PSsample/5Feg2lxQ3-I_17891.84-17911.73.wav,sadness
676,PSsample/wRedcoBr6Qk_7233.92-7253.87.wav,sadness
677,PSsample/d2D71aNeq5Y_2722.05-2741.6.wav,sadness
678,PSsample/4OANjyvK28Q_1354.02-1373.82.wav,sadness
679,PSsample/vJ4gib9EDcU_7685.81-7705.75.wav,sadness
680,PSsample/MSAqVhtPUJg_4152.8-4156.78.wav,sadness
681,PSsample/5imR4d0-Rcc_2001.77-2021.62.wav,sadness
682,PSsample/XRVcOb8n3Co_23111.38-23129.75.wav,sadness
683,PSsample/JRQAsQLOLXc_4947.47-4967.2.wav,sadness
684,PSsample/sS-59mIBXVc_8262.52-8264.49.wav,sadness
685,PSsample/MSAqVhtPUJg_5822.89-5842.86.wav,sadness
686,PSsample/qne0Iegffug_7462.36-7467.46.wav,sadness
687,PSsample/_XViiCiau9E_1999.67-2019.56.wav,sadness
688,PSsample/Y2U1PJH4kNs_4727.47-4747.15.wav,sadness
689,PSsample/punGKXD3TZ4_4193.39-4213.29.wav,sadness
690,PSsample/MUeJ4i9E2pE_12375.28-12392.99.wav,sadness
691,PSsample/Ko5OBGRMETo_3543.23-3552.74.wav,sadness
692,PSsample/iSWQSOyd9qg_4593.51-4613.25.wav,sadness
693,PSsample/zzEYIorfRmM_11793.67-11813.15.wav,sadness
694,PSsample/LiGw8Wnne9c_4318.67-4326.43.wav,sadness
695,PSsample/IUiQxKZeT6M_9969.54-9983.94.wav,sadness
696,PSsample/jnqNq5ud6Vo_14867.61-14876.18.wav,sadness
697,PSsample/njma4HsOql4_16264.49-16277.95.wav,sadness
698,PSsample/Ko5OBGRMETo_16270.34-16278.74.wav,sadness
699,PSsample/m0_tp7wqYxI_20210.46-20229.4.wav,sadness
700,PSsample/AUZxNF3C_8A_15604.73-15615.0.wav,sadness
701,PSsample/IAOBdyNMgYQ_1445.24-1464.42.wav,sadness
702,PSsample/fYefibhmjGE_1995.66-2014.78.wav,sadness
703,PSsample/2LooVtGp7HE_10585.19-10600.8.wav,sadness
704,PSsample/HOAbJ0y5JQA_6148.72-6165.37.wav,sadness
705,PSsample/eyv7y-kyI1E_10005.73-10015.82.wav,sadness
706,PSsample/PAKRaXXMxVY_9808.24-9821.92.wav,sadness
707,PSsample/zrzRCKIRhHI_14082.3-14102.07.wav,sadness
708,PSsample/uH6xDR487NI_1144.69-1153.28.wav,sadness
709,PSsample/9iFCKtK5gdI_4245.99-4265.93.wav,sadness
710,PSsample/db7-pXYCB8A_6708.3-6718.57.wav,sadness
711,PSsample/sZDjfPvSv5g_3682.74-3702.42.wav,sadness
712,PSsample/IF1blZ6YSMA_3252.96-3266.19.wav,sadness
713,PSsample/XUegMjW5_z0_11093.66-11104.44.wav,sadness
714,PSsample/K164jTtp2Ws_5179.72-5199.69.wav,sadness
715,PSsample/OmcDtlzv2Xs_3088.24-3108.18.wav,sadness
716,PSsample/Fcq022TA9t8_9665.3-9681.17.wav,sadness
717,PSsample/sS-59mIBXVc_15096.29-15105.85.wav,sadness
718,PSsample/V6a1KP-1aEY_7868.32-7884.55.wav,sadness
719,PSsample/uqqQn2P9PpY_12254.12-12274.02.wav,sadness
720,PSsample/5Kq_FBO-iDk_10498.21-10518.07.wav,sadness
721,PSsample/6u3iGUTrdoo_11167.95-11183.52.wav,sadness
722,PSsample/1B8BiLaMaUo_3716.77-3734.81.wav,sadness
723,PSsample/BtuXfHucWtU_15699.56-15719.52.wav,sadness
724,PSsample/gQz37Zto7cE_588.24-599.73.wav,sadness
725,PSsample/V_e2sdFELaM_9392.18-9409.65.wav,sadness
726,PSsample/mGJ-n2xBISA_8546.76-8560.87.wav,sadness
727,PSsample/oBv0UsBoXjA_5309.34-5329.32.wav,sadness
728,PSsample/LOMzK5-JN00_16079.62-16099.6.wav,sadness
729,PSsample/vjsshG0eI0U_4292.21-4311.94.wav,sadness
730,PSsample/YOYZ7PwizwI_7040.01-7059.73.wav,sadness
731,PSsample/XRVcOb8n3Co_13239.1-13258.5.wav,sadness
732,PSsample/AP4Qjd9vR7U_3806.63-3826.51.wav,sadness
733,PSsample/HOAbJ0y5JQA_10673.61-10691.61.wav,sadness
734,PSsample/_g-mjsl5lhE_13140.14-13159.91.wav,sadness
735,PSsample/qne0Iegffug_13898.15-13906.22.wav,sadness
736,PSsample/qNpeHxO0WzA_11741.34-11750.89.wav,sadness
737,PSsample/bv67e1t69T8_8277.34-8291.03.wav,sadness
738,PSsample/ROfl1iWhWyw_4450.24-4454.38.wav,sadness
739,PSsample/2LooVtGp7HE_20856.49-20875.88.wav,sadness
740,PSsample/00ssxRS5L-4_11944.23-11962.22.wav,sadness
741,PSsample/pmllF5pvtDA_4044.1-4060.91.wav,sadness
742,PSsample/x7iNlUeEEbs_10343.98-10363.86.wav,sadness
743,PSsample/jvTAOH_dT0E_15924.64-15944.5.wav,sadness
744,PSsample/sR_p6PbQPeI_19969.08-19975.04.wav,sadness
745,PSsample/5Feg2lxQ3-I_10161.58-10163.1.wav,sadness
746,PSsample/6Ly_JAaLNKs_2505.91-2525.84.wav,sadness
747,PSsample/K9IqJo93eoM_10001.24-10020.64.wav,sadness
748,PSsample/iQoZMemua98_10698.08-10699.62.wav,sadness
749,PSsample/a9Jz6KAkBFs_2239.53-2259.5.wav,sadness
750,PSsample/t9P6Cu30UFQ_1749.31-1761.6.wav,sadness
751,PSsample/goA6R01h4aE_2543.54-2563.1.wav,sadness
752,PSsample/SwIQZRaIT0I_5344.84-5364.65.wav,sadness
753,PSsample/A44UFMcUAMU_16897.9-16917.53.wav,sadness
754,PSsample/ROfl1iWhWyw_15924.64-15928.96.wav,sadness
755,PSsample/bwqOdcblauU_8942.67-8957.87.wav,sadness
756,PSsample/CjM2LMQC4gg_17816.92-17829.61.wav,sadness
757,PSsample/uqqQn2P9PpY_4333.17-4342.38.wav,sadness
758,PSsample/BDN60AFiiYo_9663.67-9666.33.wav,sadness
759,PSsample/put21svpfW8_11289.85-11308.63.wav,sadness
760,PSsample/wi6khJNQtw8_13027.18-13037.9.wav,sadness
761,PSsample/WBXffMn1G1E_17225.43-17229.11.wav,sadness
762,PSsample/db7-pXYCB8A_7877.68-7880.96.wav,sadness
763,PSsample/PoKnVuqv4ik_8002.7-8016.63.wav,sadness
764,PSsample/JLHv6H85Clc_13859.33-13879.24.wav,sadness
765,PSsample/PAKRaXXMxVY_9847.67-9867.4.wav,sadness
766,PSsample/9W67_smR7qM_19537.48-19557.2.wav,sadness
767,PSsample/g_7n37_9B_E_6101.24-6120.77.wav,sadness
768,PSsample/_VrhtTcPNm8_7163.35-7183.05.wav,sadness
769,PSsample/dmfAuT6vtMA_5217.94-5236.35.wav,sadness
770,PSsample/wi6khJNQtw8_14712.11-14732.02.wav,sadness
771,PSsample/-EO06cT21uY_4680.77-4698.8.wav,sadness
772,PSsample/pUFAN_ouje8_9861.02-9880.85.wav,sadness
773,PSsample/iVix4dxTdZQ_13116.46-13125.73.wav,sadness
774,PSsample/wTkP0z46x58_15931.4-15940.3.wav,sadness
775,PSsample/U8TNjDSZquc_9715.56-9735.51.wav,sadness
776,PSsample/MIv9Q5UKXdY_12070.91-12090.52.wav,sadness
777,PSsample/fY6dvnwAXR0_8562.97-8582.38.wav,sadness
778,PSsample/y5LrUr3SHIg_7087.94-7107.84.wav,sadness
779,PSsample/Q2UcT745iHQ_3931.8-3948.74.wav,sadness
780,PSsample/4Vod5Fu9igw_448.9-468.34.wav,sadness
781,PSsample/wN5mbIwE-4U_7255.67-7275.26.wav,sadness
782,PSsample/GW6f40F5DY8_3699.73-3715.19.wav,sadness
783,PSsample/PPYtWHK4KPk_9645.34-9665.05.wav,sadness
784,PSsample/9-BrOg_DMe8_12612.15-12616.74.wav,sadness
785,PSsample/7bZHLhB-wA4_1672.66-1691.69.wav,sadness
